Title,SubTitle,Rating,ItemPrice,TrendingPrice,ItemLink
"Samsung Odyssey G9 Ultrawide C49G95T 49"" 240Hz Curved Gaming Monitor + HDMI", Brand New,None,"$1,645.49",None,https://www.ebay.com/itm/353649156634?_skw=ultrawide+monitor&hash=item525721e21a:g:O88AAOSw19dhJ5ri&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKniJuvjsWCLS7Ao%2Bn5x3xgC4b83spgHguYN%2FxAMe7Wr9JBV1LmaGaDHDfGsTS0dWBuFn4QbI%2F18zx%2F2bfABYv1QfHc1XhmDQ2Z1LrM%2B7HyzGGVcCrtcO88GsEi4q7iS1%2BPb56GJIC2sNuXTgvxiZ03HhsHXjfEOIKFpQZDoeI838JEBcEPi8k5XDSxde1CqBlQ7WKx7ekskBNWwXMDW4sD5UkOuZN63qESvLrV%2B2JWQGPyEs%2BaM22GULlMnGwd74zmmdLvagPyyYNAI8FXlxBeRuZIC8esYqQ3sIER%2F7uN%2FhQ%3D%3D%7Ctkp%3ABk9SR4yhiO2KZQ
"LG 49WL95CW 49"" 32:9 UltraWide Dual QHD IPS Curved LED Monitor with HDR 10", Brand New,None,"$1,555.49",None,https://www.ebay.com/itm/353704328179?_skw=ultrawide+monitor&epid=2319463375&hash=item525a6bbbf3:g:yeoAAOSwxOZhWXRG&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkx0Vdq%2B7%2BV7Ok5FDD2W3QXfeFkLjyDzwZOAyWj3sG2xMDcM4eWAfDUU%2FNHtFqukElSn4lo8U3%2BiPgno5%2Biiutjk9immKygtSAfG4ADgi3mY6YTfxvmdVM85GOGzUg4UsfCGHgIs5d6p2ha92i%2BoJWk%2FJlrcYADIBxpXhkbYYStFCZMStaRd8HilfGrQhmwBlZFXQ6Atgz3jwxcIARPMoDZru3YIwPBhtomD7RexsB79UHNJhJAWUIPqpsnhevohik%3D%7Ctkp%3ABk9SR4yhiO2KZQ
"10.1"" Raspberry Pi Touchscreen Case w/Fans w/ Stand USB C 1920*1200 Dual-Speaker", Pre-Owned,None,$79.99,None,https://www.ebay.com/itm/393109660609?_skw=ultrawide+monitor&hash=item5b872963c1:g:YOEAAOSwqjVhd3sS&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmDNP8DubHc9OBJCMuoTwXmbTZHYeqPLoWYx%2F%2BOf5VjSJ41Sq%2BbAKDJ4ScTLhNlIoCvd2lB8F1cIqR1ZXDFOHInOM6IvLyhoki8oO6RoA%2FPVy8EnT%2FN22TgH1UhZyOa6YX2sWHfr0XO4E32CwieimItiuTgQbephzFEO4Ut5MJe4xMZHr%2BXUWVHqItJxyLDqpLmkyKri3AM4E90%2FqRiNWL9JsEoF36b7Qj537o8eBsKtJJ9B3g2aP4eUNUCVHtlpE0%3D%7Ctkp%3ABk9SR46hiO2KZQ
Optix MAG342CQR 1500R Curvature 21:9 Aspect Ratio Narrow Bezel 1Ms 3440 X 1440, Brand New,None,$494.00,None,https://www.ebay.com/itm/267112922802?_skw=ultrawide+monitor&hash=item3e312bbeb2:g:TmQAAOSwAM9ndfhw&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkScVQ31V6wEEB4e9kIE2geWo77vXcnvfUMUN09sslwAn9kdjUz272AVbfqC0L5hUg68tZHD5wwyv3qIcP%2FFADqosC8SQAeTJODuRfGcSghnYXgCu%2FzvI9hI58ARgod6Zrd3prXoqWyzo8Ed0gTetCeHN--oASTH%2B9KoGRW5XOVR4NlsqERkXa4RHiV4Q9IQIwDiyF%2FPxkJpkchWJTUqOLreS3sZ%2BzP0Nk0zRDordctzF1MFCSQZ2YbI9G3hTLybN3Tx99ilPXyF1FN%2F4ToTCZx8CBfCCi0TZ%2FiQpYOLLCx6w%3D%3D%7Ctkp%3ABFBMjqGI7Ypl
Sceptre E248w-19203RT Led Monitor Ultra Slim Pro Series, Open Box,3.5 out of 5 stars.,$100.00,None,https://www.ebay.com/itm/374217177679?_skw=ultrawide+monitor&epid=11021687044&hash=item572114fa4f:g:-PkAAOSw3RxiyyJc&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlVFoNX1q7OFyZCVIfNnpScZuMTLlLh4buJV4b5pqxLjb7nr4uULOPldmVQaJQ3Kx0SrpbNgARfMwMTtOsvWluIk5GQwFgPa89xCic5lQFx4GVCgoGul1eIuqid%2BKAfrn7cXxqXiNEqVHAAm%2BV1brF%2FN%2BTpZfE0AAtEPd2BaLlJJODgvGZHf4l6IiZWncRG0hNMM6KCE0ohHYIQ%2B%2BJdB6OOQk5uqqfceccusiSKjLcjlItYAvzG92rEWwRbF28xGNrKLfuVCA1T7ZA1fOI7Sip4EEDX87FkIeZWNpx9ILxZXA%3D%3D%7Ctkp%3ABFBMjqGI7Ypl
"XGAMING 27"" QHD Gaming Monitor 165Hz HDR Curved Computer 16:9 2K Display Monitor", Brand New,None,$321.32,None,https://www.ebay.com/itm/186753545742?_skw=ultrawide+monitor&hash=item2b7b60f60e:g:L4cAAOSwKgpnIPNN&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlTKh%2FN0TD7piWomFYZ7uKO8gWtEaYJBD%2FaLKqUE6u6fHmY2G9JlV5qp6xnKEiROSGoKErlgjwxeOoM2Kfb2lN7Q910ThXMkgbP7bMp3RNwETQPFhbEkNXoN7FOZXADqR3GfNhpeQWZgU07hgGmXOxM0gpRuD%2B6N813A6zBtbex7a8ZGU8aCYsMUtluuZyN%2FJr1Nb7AXqCAwz6Ratar8DW9DjfCBIzdQnF5IACHAtDePu7uQBiR7hbgO5v2pUeQSMD1sM0ptnPujMqGV%2Fe1uAU9L1k0ogul3UvMkahEDzaLBQ%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
"Speakers For LG 49"" 32:9 UltraWide Dual QHD Nano IPS Curved Monitor 49WQ95C-W", Open Box,5.0 out of 5 stars.,$59.99,None,https://www.ebay.com/itm/285683290702?_skw=ultrawide+monitor&epid=11056053103&hash=item42840d124e:g:r5AAAOSw34Blva-6&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnXbmMYAyPQbdNyV5pSTdu3r92i28hwY5Ko8So9uEeXl4aAFJr6tajAgzQcz5r0O1a6SMkJGV8nHxz4URwXxxWq1vvIWV%2FYxZW0Fi4vB2sHvZvYpAyzZk2qHTemCQ2HJ3PaoBqcSBhjS7zyQ58dlg8eEl0xBStPjZc0e%2BSvFXkUX%2FMF7YX%2BkIj%2BSb7MYRcKR1ExxeJJtg41nCvWPeknh%2BeH79VOJYpUcbGvH9st%2Bds7bMrwR%2B2p0cVBMKMCGkzuTy8uZa0kpwvmw1xPLP1406L9ucEcEsmgDauz7NLPqwZLLQ%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
Portable Monitor 18.5 Inch 120HZ 100% Srgb 1080P with VESA & Stand 180° Adjustab, Brand New,None,$211.99,None,https://www.ebay.com/itm/146236016932?_skw=ultrawide+monitor&hash=item220c588924:g:BSAAAOSwm4VnTD2Z&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn9aCQPuEw7wqOyPG%2BNOfm1axCBnZxchgqLW1lTcyzRnp2%2BXBQlSwnrD8esjdfFtb9FYqG5njS%2BBes182x8wYoHDNiowxNnnX8bdpf5j6RtWx%2Brnv06PFGitq0vxVPY79ShwQ660pJHbG6aUlHsqEgmjzUYQMGReH37IaMLk2TYTX40cHUC4NmqeLF2NxicR%2F%2BBC2P7zdoFJLgO%2FOdUQ9BsAxKHgtaChFPVPOXX%2FsSIhrS%2BBFoTUNZ6QJfGLJbye9%2BUqrZexuJUGrWR3x0hczONj2QmdkCsV6JBl25bg7A%2FSw%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
ASUS ROG Swift PG42UQ 41.5” 4K OLED Gaming Monitor - REPLACEMENT STAND ONLY, Open Box,None,$59.49,None,https://www.ebay.com/itm/286002149314?_skw=ultrawide+monitor&epid=13057410368&hash=item42970e77c2:g:VjAAAOSwZAdmtV8-&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnw6FdxmuVjJ7G7oIg77UaBS9x5g1fWwwlh9RKlZAhvckJe7o5QTP9pFWeFKxdgfcpLLR9jCk9Lm1uzmhSzpMsrZJfVwr0WAaUjwv6zuy%2F3YKt6rjDxf4vb%2BvswGgw3vvKczTZxIO6gH%2B7maUbEQbTMz7jWGQfAYB3SAvBXr4vFiskcI0RKBeMwdlLM8gLbzMpmC2S7jA%2F30vL7cRj03IEt9HAjdkxVQwuu6DXlUlMUn%2Fd4BsSWfz2AD7qnyttc0z1QCqUNAU3ABMPmuVtt0vG%2Bw8VpWXY2yvymY9KZG7mdhQ%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
"PHILIPS 34"" 100 Hz VA Gaming Monitor 3440 x 1440 34E1C5600HE/27 *CRACKED SCREEN*", Parts Only,None,$79.99,None,https://www.ebay.com/itm/196890238426?_skw=ultrawide+monitor&epid=25066600093&hash=item2dd7929dda:g:i7cAAOSwbmpnWrdK&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmuGyZqRw5oXWQawFoZM2qYRgEQLjw5eKsc60DJBoUEt6dUOqQKmepLsFaMF6xZ6d%2F2m%2B6mT5kS1pN1tchXjkmBUHx6mCfLeigbhp6oY2YOme%2B2LpyERlWtNH0RVRNgLDCU3e32iDUsedY9xy6lJVhFeqnyCTW9FDPeiNjkfjULaJy9PPHIA6rjcABPFb6Gbh6yPzgbktjqeotL255lea%2FcYsp%2BXv9dwy4I2yVRyjP35Me7Rze%2Bzb%2F6ZzduFOhLXkr%2B4XFm5NkYz%2FbGmWuCELuDq1g60R5CG%2BVAGlz7FCnhxw%3D%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"-Samsung - Odyssey Neo G7 43"" Mini 4K UHD 1ms  - White -IC Circuit Board", Parts Only,None,$50.00,None,https://www.ebay.com/itm/205047155303?_skw=ultrawide+monitor&epid=11065595169&hash=item2fbdc34a67:g:KiAAAOSwisNm6wNy&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlDsdEXcxD1a38FAnYm1DMxwvZSIhD%2FgvxyRTcu4tOfVoGBxzrUYWhLRarbHRoGxdh6rVXnbOByG5unrC97yfmGhvM1E2ZNugdpQIsftxs0DNbYQ5LowyYSvXQ%2FO8WjOZXh0RF2Y3VGc0f4yyc6poJUycOkYtKYZN6piTzlr5apf%2B4ShmGsmb4E%2BsbRsLIT9rdAEDLqhIAvnWclzjXMjyFJo0nKpX%2BtHmWZMrL3a3khzUsVfwBGlFIB%2FPdbJP27ofA%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"34"" Samsung Viewfinity S65UA Series UltraWide QHD Curved Monitor S34A654UBN", Open Box,None,$291.99,None,https://www.ebay.com/itm/356061135737?_skw=ultrawide+monitor&epid=19058146802&hash=item52e6e5c379:g:f5YAAOSwlkFm61LE&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlQ24NkclJKDOeiYazHDNTqQvJKPsmW9A3hMcLvyDM5tt35MARl1TUtABgaNhGrh2C1Jeo33eeP2s4azIgrEk2C97NXSICxZppLFLLOzVCgzWs%2FF%2B%2BqWGNy%2FIFkEOjzd2dzpXo4oNn%2BETEbQsMWsihqfakMm6PDOuMi%2FRvGM6I0llNt12Qn1VcWf6zSY5zgEyRB%2FFF5zbISJUbQBg8NLWhYhxlpEayIasVBkBUFRWxJBSMPCwdMR%2Bdba6mt8RqZa60%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"Viewsonic VX2776 27"" LED LCD Display 4K VX2776-4K-MHD ✅❤️️✅❤️ Open Box", Open Box,5.0 out of 5 stars.,$299.99,None,https://www.ebay.com/itm/126785816463?_skw=ultrawide+monitor&epid=4033594527&hash=item1d8506078f:g:T7cAAOSwL4RnPMjZ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnpwlMqj%2F1GmcIc50yzhV%2BrWsCWK%2F8AQoi5CZqHILmRjfDxn4CnEV53%2FXoN%2FXd%2FLIi8oPK5XQSnTZVQbtjQriaDyAuJf8ZTMQoO0fq1Pxv0FJ0ktbLEJt7956bktGgIDLjL8Z0a1nANIAchasgsx3NCjIPHDFr0XaKfqWiqImQ%2BKW7WD1Xb%2FFOdtm8nhzg20Jm4OLWkixQdJNloBNpmBcLpJqR5cCLwsr%2BdGt3vdLTArUD1JAymtQmmDqN60oIz4Ew%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"Samsung UR50 28"" Monitor AMD  FreeSync 4K UHD IPS | HDMI + DisplayPort  READ", Open Box,5.0 out of 5 stars.,$194.99,None,https://www.ebay.com/itm/156038660801?_skw=ultrawide+monitor&epid=27037893210&hash=item2454a102c1:g:HjkAAOSwzIFlu84S&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKl7pTC9nE9uFdXrnkTLQ1vH5kk%2BL5oYDUJJOrgN7QkSt8lHD%2B5tiHa86D7co0r23lOQToZEHCPOYUqXmzDS6pkOnilj3XI7NhouiYNqx9nri5%2Fkd4WtKhto9z4IWNHU6fWKSfV8X4WAnTSD%2BTAJZ3VSJR9LonmA2AO20uSZYqmQXJG30HA%2BpyvU3SOQd6G8jvbWs1CGNB9EMvqC%2FKs3aXtPabrF6VuSYjtE2%2FcPQLnykJSPT1UDHBdAYZQMIG1Zw1w%3D%7Ctkp%3ABk9SR-K7iO2KZQ
GreBear Desktop Monitor, Brand New,None,$204.87,None,https://www.ebay.com/itm/167184800772?_skw=ultrawide+monitor&hash=item26ecfd9c04:g:hVkAAOSwbtxnYZMg&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnzvVYUV1hQ1CbtOkQNUcWNIoqC8MZdnpY2iKmdWkRuki94WuwXtayEa2yArfZrCV7X1wcnj8%2BkP7BZnYHqggwBEM%2B4lKeO3B2CDfIByqWs1C3%2FsedXWXUzoJZ6NI9mGe9fryudsj3r9HaJUYabMGZWeaUjBvyjpajahbL%2F15qncnXiGJgYm5hkJ6RZiisvBm05AvYrzJZ4kZtcW8iEcibOLXynMfT4pX6GSboU3Cb15sxzxZ4q0cV8slGFxvarxpG0aZ1WUuFM22XYiVP7qdwHMgAA%2FRUK1DyJpnRXp3ljbw%3D%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"LG 34BK95U-W 34"" 5K 5120 x 2160 21:9 UltraWide Nano IPS LED HDR Monitor", Pre-Owned,5.0 out of 5 stars.,$800.00,None,https://www.ebay.com/itm/286253444053?_skw=ultrawide+monitor&epid=17031092408&hash=item42a608ebd5:g:v0kAAOSwpvVnffil&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmaHh4EkJGcrqIL%2FK07NU%2FVhVoW3MdMaCp3%2BjhVt4hQ%2BAJo4Fe8UsN67oIPdnJ29ZNBeSMtiz79Kivw8drM7Vm7IBKbN7MZH0o9lRlTKvoL4WqONlKJvm3kVQU8%2B18uBXuDSjEzwYKhTTsXKGtPapWHEYY%2FfjGhboocthhvt10700kiYNvuE5X286pWsk8wwFqnpkDubirYYQcpLCfKK3foMHJvQveEV35jnCl22DjSceQa81ZcG1nr08Nb3GDRqwQLmTQ1gsqvM0B5TaIT8QAXREWFsy4Yr1r5gtnRJOVOfA%3D%3D%7Ctkp%3ABk9SR-K7iO2KZQ
NEW Samsung 27’’ Curved Full HD FreeSync Immersive Viewing Ultra Slim Monitor,Ships Fast!! 🚚💨 See our Feedback!! 🌟 Brand New,4.5 out of 5 stars.,$162.95,$279.00,https://www.ebay.com/itm/296328088812?_skw=ultrawide+monitor&epid=809538387&hash=item44fe87ccec:g:USkAAOSwyLtmBxR7&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlSqL%2BjCJJMJoFOu4dE%2BiHS7yyD8ByNIgNU2THbBJ3WcBP2k3eBV3ONpo%2FfyGD9lANvKKAU34e%2FVMVXTQaQLYNOZIi6MiQk0CzGv9SwiUHRJJ%2BbH5CmSyXNCvF2cNKwf%2FB5pkYlVelXVCtfmHHVNFdWS7wyTLE3a8piS26esApLy%2Fo%2Bty%2BRHLhhcee7Eat0RNXQSRrr%2FIGbB18cbCIuCD0g%2FCM2TtJ%2F4P0RaQYHw3FijtJIjvrBkKxM%2FLZr2JWTZGA%3D%7Ctkp%3ABk9SR-K7iO2KZQ
"Sceptre 20"" 75Hz Ultra Thin LED Monitor HDMI VGA - Black (E205W-1600) - [LN]™", Open Box,5.0 out of 5 stars.,$78.51,None,https://www.ebay.com/itm/116074861698?_skw=ultrawide+monitor&epid=27026650047&hash=item1b0699d482:g:wvsAAOSwnE5hs4mH&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmZHYwP%2FLJnzAU9jCeyEIMlC%2BGk5oqTgwxybpwDAZfJCaoPlR6R0TmXpcCNlzY5fsufMzF%2B0DaFFScrWvExK96M1A4ifGJFNP87TxePQDHYw2dUe7Z2Bjsx%2B61KD%2FLJuvI%2BqTeY0kXayAh5GI1A790rsd0Duslzt64geRDsgkvbYjSTY%2BqesvJz8e8AN7fSrrXeJEp5ZXumIlBNB8vAtGNm%2BS0FuTuNgUDx1PVap5JgxZILTTj1ITSwrqMRevaE2Fk3HefNSONbAHvFrcSFuAGugd5gpBCOd7ZXKTKXjS63VA%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
"Genuine Dell P2314Hc 23"" LED LCD Wide Screen Monitor 1920x1080 60Hz w/ Stand", Pre-Owned,5.0 out of 5 stars.,$55.24,$64.99,https://www.ebay.com/itm/405304137915?_skw=ultrawide+monitor&epid=14013540148&hash=item5e5e0258bb:g:xU4AAOSwyl1nGRiQ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkUjduXKnDUAB8rPzJk1%2BgbL9X3zf2Hh3l6hmIJZcwqWu0NlVf71wpoh7VQ5irKs1uITYQsaV2TnBRcESOB%2FzeRrj4R2DpIfKu9fDuTv1kfrgky%2FTie1zKHWmLig72FxnHP%2Fhnn3wzuh2wje1%2FFxMjqcHmqp2D03lQx11gqa%2Bjpp10LCUcna1MLik5CH2Xg5lK8upNd3p3QzjVVBTBf9jsVDXYrdho9RSmCSN7cEIjvCRvrPjYpkDdBihDXTOslhYAJ9ueNXPfoKbCKt1%2BiyvmqPphiTFZVPEBM0zrVrBAs%2FQ%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
21 in Wall Mounted Supermarket Shelf Edge Strip LCD Ultra Wide Display Screen, Brand New,None,$916.00,None,https://www.ebay.com/itm/375044566990?_skw=ultrawide+monitor&hash=item575265efce:g:K6EAAOSwiVllTLOR&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlqd5%2BCMm9jF3gvB41K0D8cssjNntHL4TFuhtFjXyJZwkUF36l5EnhW%2FicmvnKx4%2FNGpfwdoC8g74SO%2BUUKqYDVs2f0F1iSBg2%2F2ZK2LGkjR1%2Fbi8F15KlX6dbCUv2wetzgjMlzaqJKbN7ds4LwMpZXN2%2B%2FsBy2iS5tXhfSaL0r0WaS0QMZBFdfGu3CvnOqewqvlk%2FLpx--7m2F3V8w%2Fq122uJAltN%2Fg0p0T0sJq56DALFaqsy0JUC162QUzY88nlE4axxbAojFzanvQRzvO%2BXLKByRIAaVfg4aD9qwHse%2FFg%3D%3D%7Ctkp%3ABFBM4ruI7Ypl
"FOR PARTS / REPAIR - LG UltraWide Monitor 29WN600 29""", Parts Only,None,$35.00,$99.99,https://www.ebay.com/itm/256069635109?_skw=ultrawide+monitor&hash=item3b9ef08c25:g:m90AAOSwWYtkWcBE&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkYWHzlGZKQljs73DiLUuInqHu7ZZYLIQqdtWEpn9%2BridZaoqXSMnF3Nl8MJp%2BuAXrj%2FrrYf0%2BO6rEVwzI9BN3I1dE4c8jghKfzJZsdUtBnarvhHFV8C0H4KmoYLnsgr6R1TI3hB%2F41q9Q0eAYtvI0gEIwbZsiibRGhBfhU014z4NUV1XbXaI6y%2BH0uuIhbiwXK%2FjjOOr3xUJNiXGT%2B1rLKny0QYb8Mj2yhsb7RxcD7S07xQ2ZgKqXcOWAf1FAZTScv5y%2BWBhoyemr9UooOnPPD4BNeEut98GawW9AiaSjXzw%3D%3D%7Ctkp%3ABFBM5LuI7Ypl
"LEPOW C2 Portable 15Inch FHD 1080P External Monitor, HDMI, Type-C support A", Brand New,None,$55.88,None,https://www.ebay.com/itm/186742983388?_skw=ultrawide+monitor&hash=item2b7abfcadc:g:6acAAOSwPMFnGC8~&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlHTg4F0As4M34brBTYqZgeEYU1eiNDNOae7UuzCfC8ctKktDA82DA3O8GRko%2BRYzuVTAI4ZPLWjFXhmqnVtzJvNI0D1jEdgIr7LChzFdsFoBF6tgKyL5VYqEjzLUX6t6wEZLLcjBt4og%2BQOzQTzQOzT5scoyZzzhHEF7xw21hbnQmaXvayXIx58J3LVcOe6FfmAikbUbJj0E%2BegVAXyt8V50KBfIm%2BAGrtifkwyqU9Y1p8eh3r4pUiZy9kBUNRyfAPSUVkDrDWEmkxWtnb7NZxe2gSmBKsOpL%2BcqxNjJXnZg%3D%3D%7Ctkp%3ABk9SR-S7iO2KZQ
LG 49WQ95C-W 49 inch UltraWide Dual Quad HD IPS G-SYNC 144Hz Curved Monitor , Brand New,None,"$1,781.00",None,https://www.ebay.com/itm/196695029819?_skw=ultrawide+monitor&epid=24059257901&hash=item2dcbeff83b:g:tAkAAOSwY6Jm~9-s&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnx9MdjBMjPdL8Wt5wUoMCu0dniJPOTdokGf930uyEXAPlSJIU0jIUl2pcaLsAJgPN%2BUm29%2FmfopA0Ie%2B%2FK%2BwNHQi0NTX5CYZoJmIho1Dh1WmUtV4X%2Bl%2BWSQq%2Bo3j9UvEAAOVlalEQi9U6M9KGZKnCJoCZky%2FYmI9HA%2BRCl6jp9h8mgr2eTXMKDJP3SVHF4I%2BkC3R%2BTDiPLM3YlOAQgVNgkh0FniSTa4Gt7EDEhVts7QUFKRg%2FDuhE53vesOJthpt1ucX5skLSEZD26HG103itJ0feaTauRtzP6TvQ8AJeOzg%3D%3D%7Ctkp%3ABk9SR-S7iO2KZQ
"15.6'' FHD Portable Monitor - USB-C, HDMI, Speakers | Ultimate Gaming Display", Brand New,None,$199.83,None,https://www.ebay.com/itm/365325406100?_skw=ultrawide+monitor&hash=item550f174f94:g:wp0AAOSwrz5nexOv&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmG7o8rIvTk8gbPoGY%2Flo8C56z0Tw8Xg9FmP303hPSMZxaEjczLgEcUKVFATPJGi6jgKa4stLoNHaU%2F%2BLrRiUM%2BJ7b%2BWsHGNItOkpXv9gZdDg56GRNZJTxw2NAN%2BqHWoc%2FwgkIBBZ9qxghh%2Fp8n8dXtm58eRr5WMaXe4UW9mo95YrOcpagsfKm2hZE2drrJTsziKLIgSl2cF1iopFrJyQoqs8uduZ4hQeH4Q5cgFzXeeurFUlgAvUjdWsp9OT0E%2FLE%3D%7Ctkp%3ABk9SR-S7iO2KZQ
"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver", Brand New,4.5 out of 5 stars.,$225.00,None,https://www.ebay.com/itm/225034902600?_skw=ultrawide+monitor&epid=22037506227&hash=item3465201c48:g:I6wAAOSwDIhirSsT&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlB9OdEybGtVLrAcW0XsMioK0XF3Dh4rR1EL9ubFDu%2BwZcM6e1DgWIAINCOBQO%2FfIzhFkQw7HOQwKoVrI9Rpxs0NkHSYni7bPyOp6%2FUNmqAbET2%2F5CRfDqV7aQH0XGYe22wDNEiEo21sKtu%2FbM8wiOH6EKgjNcVXxedXJIksc5eAWPpIlf%2F6iep1ESokO6h%2FmijBJUT%2FqFvKF%2FNwoBo5U8XIHl5aKU3EpaM0bBx1kTI%2FCpV02PyFiVFg%2FsO7PSjPfqAmKpKRbiBgxbMIomeY18qkAj1Hqu8ZIybAZyOXWk8wQ%3D%3D%7Ctkp%3ABk9SR-S7iO2KZQ
"Sceptre E225W-19203R 22"" Ultra Thin LED Monitor 2x HDMI VGA 75Hz 1080p", Open Box,5.0 out of 5 stars.,$79.99,None,https://www.ebay.com/itm/375911082582?_skw=ultrawide+monitor&epid=10032165760&hash=item57860bea56:g:32oAAOSwEbBeTg2V&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlqD6dLekQ6arfsWHRkboquLpJgvgM4jRBy1QbtFBiLisyTU2aJQCiJ1FRnwdHZrpcokLf7Z%2FjK06C4Q8GnkHZ61UvX23Bw9LddHwhFs9RYdu%2FKAOeUwjAujqIf%2FIWzO276a8c3Lhiap%2BEwmdsjJKaZYFvQ597%2BRAnjMM5TrIS3Snp2%2Bg%2FhVPXaPvRM96T0R%2FkihcOCkiWD7mgMDHQewnB5Y4GJHS%2FDv0ew7crOS2%2FTVI1Iwrh6rzMBjl9%2FRUpKUU%2BbU2M6PKcXNuYRSnEvVGIwG6F93cvqa2uWMjAk9%2BXKLA%3D%3D%7Ctkp%3ABk9SR-S7iO2KZQ
- For parts-AOC C27G2Z 27'' Curved Frameless Ultra-Fast Gaming Monitor Black, Parts Only,5.0 out of 5 stars.,$79.99,None,https://www.ebay.com/itm/204630672758?_skw=ultrawide+monitor&epid=21044062253&hash=item2fa4f04576:g:oHYAAOSwqz9lsrwn&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkLasAONEF%2ByFHT7e3JtnU5nZJwSvOmTox3gM0Z%2F2CsHdwDdXop2WznXpYVuZgIYlMY7WL0phX%2FpYaMgHkrg9lcIWAwYONOIRy%2FjYDVC8l6E55XwKhkDo1jC6RGVgeouTSONhaYqJ%2Bz7miCAIGXWKdV1q1ECDE%2Fja1ji9xojtIfJxnZblwcG%2Bacn%2BOMAzjIbUEV0yLBouU%2BjXFLwRcNtwX%2BKod3qaZ5DryOJs9Rt2oZkGljv4axU6X46CJP38EKf34sHbdj%2Fl7j8k1etifrdjqRJgUAaAPHIk99Hu6GkhH%2FYQ%3D%3D%7Ctkp%3ABk9SR-S7iO2KZQ
AOC C27G2Z 27'' Curved Frameless Ultra-Fast Gaming Monitor Black, Parts Only,5.0 out of 5 stars.,$50.00,None,https://www.ebay.com/itm/375391693486?_skw=ultrawide+monitor&epid=21044062253&hash=item576716aaae:g:V3gAAOSwn-5mKAtI&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkV9V6hkSrOJBQwuz63VpegE%2F2bK0wTFi%2FYNKTUokK0YE9BRqptw876xw0DwaKIv42dkHdPvm5FjLphu4nhQuwTFG%2FEWKyqFfYVjhsHSQegKJ%2Fxq5dhHRdliqhtdhPsEjb0jV%2BDBoTIpLeIuD0IF5iqH29IcFSuftX0qyJbfnb5bJgTiGJdmYAWv%2B9pip%2F0b%2B5h8jKk8S%2Bo%2BanpqUW1MoHSiKBNHTuf5w2uYFoss08MwgjMNtqAn294RiYLLjKiiSQ%3D%7Ctkp%3ABk9SR-S7iO2KZQ
